YEAR,DANE_sede,MATEMATICAS_PUNT,x,y,students
2005,105001002895,44.16672758622603,-75.603935,6.2437825,110
2006,105001002895,45.74024691358025,-75.603935,6.2437825,81
2007,105001002895,46.03496598639451,-75.603935,6.2437825,147
2008,105001002895,44.87598214285715,-75.603935,6.2437825,112
2009,105001002895,47.26891304347827,-75.603935,6.2437825,92
2010,105001002895,48.08366666666669,-75.603935,6.2437825,150
2011,105001002895,50.025,-75.603935,6.2437825,120
2012,105001002895,47.26428571428571,-75.603935,6.2437825,140
2013,105001002895,45.59154929577465,-75.603935,6.2437825,142
2004,105001002976,40.40277710667363,-75.596817,6.2693357,54
2005,105001002976,43.609559395734,-75.596817,6.2693357,68
2006,105001002976,45.67573529411766,-75.596817,6.2693357,68
2007,105001002976,45.77151515151517,-75.596817,6.2693357,66
2008,105001002976,41.92454545454547,-75.596817,6.2693357,77
2009,105001002976,42.05911392405063,-75.596817,6.2693357,79
2010,105001002976,42.69317073170733,-75.596817,6.2693357,82
2011,105001002976,46.56923076923077,-75.596817,6.2693357,65
2012,105001002976,42.36842105263158,-75.596817,6.2693357,76
2013,105001002976,44.73563218390805,-75.596817,6.2693357,87
2004,105001003131,40.59777704874674,-75.559654,6.2909527,9
2005,105001003131,39.14666695064969,-75.559654,6.2909527,18
2006,105001003131,41.45826086956522,-75.559654,6.2909527,23
2007,105001003131,44.50518518518519,-75.559654,6.2909527,27
2008,105001003131,44.96285714285714,-75.559654,6.2909527,21
2009,105001003131,42.09315789473685,-75.559654,6.2909527,19
2010,105001003131,42.89416666666667,-75.559654,6.2909527,12
2011,105001003131,48.5,-75.559654,6.2909527,18
2012,105001003131,49,-75.559654,6.2909527,10
2013,105001003131,43.11764705882353,-75.559654,6.2909527,17
2004,105001003221,37.25999962199818,-75.552429,6.2414951,22
2005,105001003221,41.56476227896554,-75.552429,6.2414951,105
2006,105001003221,43.81976744186049,-75.552429,6.2414951,86
2007,105001003221,43.73113636363639,-75.552429,6.2414951,88
2008,105001003221,42.41522388059702,-75.552429,6.2414951,67
2009,105001003221,40.28537499999997,-75.552429,6.2414951,80
2010,105001003221,42.34586206896552,-75.552429,6.2414951,58
2011,105001003221,45.5,-75.552429,6.2414951,44
2012,105001003221,43.65671641791045,-75.552429,6.2414951,67
2013,105001003221,42.03174603174603,-75.552429,6.2414951,63
2004,105001003271,41.37238036261665,-75.59581,6.2221904,63
2005,105001003271,43.81433357662625,-75.59581,6.2221904,90
2006,105001003271,44.34585858585859,-75.59581,6.2221904,99
2007,105001003271,41.42621212121212,-75.59581,6.2221904,66
2008,105001003271,42.98307692307694,-75.59581,6.2221904,52
2009,105001003271,42.97928571428572,-75.59581,6.2221904,56
2010,105001003271,45.54529411764707,-75.59581,6.2221904,51
2011,105001003271,46.74626865671642,-75.59581,6.2221904,67
2012,105001003271,44.66666666666666,-75.59581,6.2221904,54
2013,105001003271,44.875,-75.59581,6.2221904,56
2004,105001003280,39.43476152420044,-75.575348,6.2863989,84
2005,105001003280,43.55931655362121,-75.575348,6.2863989,117
2006,105001003280,44.27834437086088,-75.575348,6.2863989,151
2007,105001003280,44.01957055214719,-75.575348,6.2863989,163
2008,105001003280,42.19210191082808,-75.575348,6.2863989,157
2009,105001003280,43.23044871794867,-75.575348,6.2863989,156
2010,105001003280,41.45466101694917,-75.575348,6.2863989,118
2011,105001003280,44,-75.575348,6.2863989,93
2012,105001003280,42.77777777777778,-75.575348,6.2863989,72
2013,105001003280,42.3404255319149,-75.575348,6.2863989,94
2004,105001003298,41.23120307922363,-75.560844,6.2800379,108
2005,105001003298,44.42358229053554,-75.560844,6.2800379,134
2006,105001003298,45.3512605042017,-75.560844,6.2800379,119
2007,105001003298,45.22556756756751,-75.560844,6.2800379,185
2008,105001003298,43.33619718309863,-75.560844,6.2800379,142
2009,105001003298,43.59423076923073,-75.560844,6.2800379,104
2010,105001003298,41.8961635220126,-75.560844,6.2800379,159
2011,105001003298,45.4,-75.560844,6.2800379,180
2012,105001003298,44.75539568345324,-75.560844,6.2800379,139
2013,105001003298,42.10655737704918,-75.560844,6.2800379,122
2004,105001003387,41.18472671508789,-75.599091,6.2554078,110
2005,105001003387,43.23552179629086,-75.599091,6.2554078,163
2006,105001003387,45.57005780346819,-75.599091,6.2554078,173
2007,105001003387,42.56957831325298,-75.599091,6.2554078,166
2008,105001003387,44.40097297297302,-75.599091,6.2554078,185
2009,105001003387,42.92195652173908,-75.599091,6.2554078,184
2010,105001003387,41.4415425531915,-75.599091,6.2554078,188
2011,105001003387,42.83206106870229,-75.599091,6.2554078,131
2012,105001003387,43.8984375,-75.599091,6.2554078,128
2013,105001003387,42.69166666666667,-75.599091,6.2554078,120
2004,105001003425,40.83124938011169,-75.557426,6.2655821,80
2005,105001003425,43.36488394034925,-75.557426,6.2655821,129
2006,105001003425,45.35611111111109,-75.557426,6.2655821,144
2007,105001003425,44.32594771241826,-75.557426,6.2655821,153
2008,105001003425,44.54652173913047,-75.557426,6.2655821,161
2009,105001003425,45.09238410596024,-75.557426,6.2655821,151
2010,105001003425,45.45010869565219,-75.557426,6.2655821,184
2011,105001003425,47.17197452229299,-75.557426,6.2655821,157
2012,105001003425,46.71621621621622,-75.557426,6.2655821,148
2013,105001003425,44.96153846153846,-75.557426,6.2655821,104
2004,105001004791,43.36673024984506,-75.587959,6.2075782,52
2005,105001004791,46.13898325774629,-75.587959,6.2075782,59
2006,105001004791,51.81166666666667,-75.587959,6.2075782,54
2007,105001004791,49.10368421052633,-75.587959,6.2075782,57
2008,105001004791,48.29986842105263,-75.587959,6.2075782,76
2009,105001004791,52.57306451612904,-75.587959,6.2075782,62
2010,105001004791,52.97022222222224,-75.587959,6.2075782,90
2011,105001004791,53.0531914893617,-75.587959,6.2075782,94
2012,105001004791,49.49484536082474,-75.587959,6.2075782,97
2013,105001004791,50.72307692307692,-75.587959,6.2075782,65
2004,105001005291,40.26923032907339,-75.555962,6.2756386,39
2005,105001005291,43.24666716257731,-75.555962,6.2756386,60
2006,105001005291,43.65076923076924,-75.555962,6.2756386,39
2007,105001005291,44.40000000000002,-75.555962,6.2756386,60
2008,105001005291,41.62739726027397,-75.555962,6.2756386,73
2009,105001005291,41.46411764705881,-75.555962,6.2756386,68
2010,105001005291,42.44522388059702,-75.555962,6.2756386,67
2011,105001005291,42.5,-75.555962,6.2756386,54
2012,105001005291,45.96551724137931,-75.555962,6.2756386,58
2013,105001005291,44.51923076923077,-75.555962,6.2756386,52
2004,105001005347,40.52863577640418,-75.566231,6.2589321,66
2005,105001005347,42.33208815606086,-75.566231,6.2589321,91
2006,105001005347,44.72152173913046,-75.566231,6.2589321,92
2007,105001005347,42.36457627118642,-75.566231,6.2589321,118
2008,105001005347,43.75590000000005,-75.566231,6.2589321,100
2009,105001005347,40.77747663551401,-75.566231,6.2589321,107
2010,105001005347,41.83240740740741,-75.566231,6.2589321,108
2011,105001005347,45.71578947368421,-75.566231,6.2589321,95
2012,105001005347,44.23529411764706,-75.566231,6.2589321,102
2013,105001005347,42.18181818181818,-75.566231,6.2589321,44
2004,105001005410,42.77142788115002,-75.550934,6.2555251,21
2005,105001005410,43.83268319106683,-75.550934,6.2555251,41
2006,105001005410,48.2464864864865,-75.550934,6.2555251,37
2007,105001005410,46.01982142857145,-75.550934,6.2555251,56
2008,105001005410,46.73918032786887,-75.550934,6.2555251,61
2009,105001005410,46.5822033898305,-75.550934,6.2555251,59
2010,105001005410,45.24402597402598,-75.550934,6.2555251,77
2011,105001005410,44.95652173913044,-75.550934,6.2555251,69
2012,105001005410,47.30555555555556,-75.550934,6.2555251,72
2013,105001005410,43.4125,-75.550934,6.2555251,80
2004,105001005495,40.14171823859215,-75.576241,6.2834024,64
2005,105001005495,44.19899025348702,-75.576241,6.2834024,99
2006,105001005495,42.74121212121212,-75.576241,6.2834024,99
2007,105001005495,44.42373015873012,-75.576241,6.2834024,126
2008,105001005495,43.76792307692311,-75.576241,6.2834024,130
2009,105001005495,43.4065833333333,-75.576241,6.2834024,120
2010,105001005495,43.08467213114756,-75.576241,6.2834024,122
2011,105001005495,46.79661016949152,-75.576241,6.2834024,118
2012,105001005495,44.03571428571428,-75.576241,6.2834024,112
2013,105001005495,43.71171171171171,-75.576241,6.2834024,111
2004,105001005525,29.98999977111816,-75.545052,6.2661686,1
2005,105001005525,40.5377779006958,-75.545052,6.2661686,36
2006,105001005525,44.95800000000003,-75.545052,6.2661686,40
2007,105001005525,43.98750000000002,-75.545052,6.2661686,56
2008,105001005525,43.27318840579711,-75.545052,6.2661686,69
2009,105001005525,42.42320754716981,-75.545052,6.2661686,53
2010,105001005525,41.22657534246578,-75.545052,6.2661686,73
2011,105001005525,45.83928571428572,-75.545052,6.2661686,56
2012,105001005525,43.72413793103448,-75.545052,6.2661686,58
2013,105001005525,42.28571428571428,-75.545052,6.2661686,49
2004,105001005878,40.00232483619867,-75.563713,6.274087,43
2005,105001005878,43.51237316454871,-75.563713,6.274087,59
2006,105001005878,44.03259259259262,-75.563713,6.274087,54
2007,105001005878,44.20727272727274,-75.563713,6.274087,66
2008,105001005878,42.25173333333335,-75.563713,6.274087,75
2009,105001005878,42.60527777777776,-75.563713,6.274087,72
2010,105001005878,42.65362204724413,-75.563713,6.274087,127
2011,105001005878,44.79104477611941,-75.563713,6.274087,67
2012,105001005878,47.09638554216868,-75.563713,6.274087,83
2013,105001005878,43.16666666666666,-75.563713,6.274087,114
2004,105001006092,39.94552577169318,-75.564171,6.3067513,38
2005,105001006092,43.08352966869579,-75.564171,6.3067513,68
2006,105001006092,44.95603773584907,-75.564171,6.3067513,53
2007,105001006092,44.44563636363637,-75.564171,6.3067513,55
2008,105001006092,45.27361111111112,-75.564171,6.3067513,72
2009,105001006092,46.00586956521739,-75.564171,6.3067513,92
2010,105001006092,44.927323943662,-75.564171,6.3067513,71
2011,105001006092,47.19642857142857,-75.564171,6.3067513,112
2012,105001006092,45.61904761904762,-75.564171,6.3067513,63
2013,105001006092,44.59550561797753,-75.564171,6.3067513,89
2004,105001006181,38.68499943062111,-75.610542,6.2216997,54
2005,105001006181,43.10380990164621,-75.610542,6.2216997,63
2006,105001006181,42.23443037974685,-75.610542,6.2216997,79
2007,105001006181,44.81517647058826,-75.610542,6.2216997,85
2008,105001006181,44.92216216216217,-75.610542,6.2216997,74
2009,105001006181,43.54239130434784,-75.610542,6.2216997,46
2010,105001006181,44.49454545454547,-75.610542,6.2216997,66
2011,105001006181,44.49397590361446,-75.610542,6.2216997,83
2012,105001006181,43.12048192771084,-75.610542,6.2216997,83
2013,105001006181,42.53846153846154,-75.610542,6.2216997,78
2004,105001006483,38.03952317010788,-75.568405,6.2977085,21
2005,105001006483,44.45095262073335,-75.568405,6.2977085,21
2006,105001006483,46.11199999999999,-75.568405,6.2977085,25
2007,105001006483,45.76225806451613,-75.568405,6.2977085,31
2008,105001006483,42.93418604651163,-75.568405,6.2977085,43
2009,105001006483,43.76136363636363,-75.568405,6.2977085,22
2010,105001006483,41.48,-75.568405,6.2977085,26
2011,105001006483,41.29411764705883,-75.568405,6.2977085,17
2012,105001006483,44.0625,-75.568405,6.2977085,16
2013,105001006483,41.86363636363637,-75.568405,6.2977085,22
2004,105001006718,41.09043424025826,-75.554817,6.3061757,46
2005,105001006718,44.09698137247337,-75.554817,6.3061757,53
2006,105001006718,44.31666666666667,-75.554817,6.3061757,69
2007,105001006718,41.30823529411767,-75.554817,6.3061757,68
2008,105001006718,44.2204255319149,-75.554817,6.3061757,94
2009,105001006718,43.14448275862068,-75.554817,6.3061757,58
2010,105001006718,44.2783695652174,-75.554817,6.3061757,92
2011,105001006718,44.85,-75.554817,6.3061757,100
2012,105001006718,42.76,-75.554817,6.3061757,100
2013,105001006718,45.13888888888889,-75.554817,6.3061757,72
2004,105001006726,39.9468742609024,-75.537689,6.297503,16
2005,105001006726,42.98210515474018,-75.537689,6.297503,19
2006,105001006726,42.39411764705882,-75.537689,6.297503,17
2007,105001006726,39.67171428571429,-75.537689,6.297503,35
2008,105001006726,43.29933333333334,-75.537689,6.297503,30
2009,105001006726,38.82750000000001,-75.537689,6.297503,20
2010,105001006726,41.38885714285713,-75.537689,6.297503,35
2011,105001006726,39.72727272727273,-75.537689,6.297503,11
2012,105001006726,41.45,-75.537689,6.297503,20
2013,105001006726,42.84,-75.537689,6.297503,25
2004,105001006980,43.73269543928259,-75.600609,6.2583299,204
2005,105001006980,46.88475658116716,-75.600609,6.2583299,267
2006,105001006980,50.47442148760318,-75.600609,6.2583299,242
2007,105001006980,47.32053156146171,-75.600609,6.2583299,301
2008,105001006980,46.0252734375,-75.600609,6.2583299,256
2009,105001006980,46.16250783699061,-75.600609,6.2583299,319
2010,105001006980,46.07003424657535,-75.600609,6.2583299,292
2011,105001006980,49.57586206896552,-75.600609,6.2583299,290
2012,105001006980,49.83216783216783,-75.600609,6.2583299,286
2013,105001006980,49.66265060240964,-75.600609,6.2583299,249
2004,105001007111,39.75399955749512,-75.564545,6.2978096,25
2005,105001007111,43.52375024557114,-75.564545,6.2978096,32
2006,105001007111,41.65121212121213,-75.564545,6.2978096,33
2007,105001007111,43.25261904761906,-75.564545,6.2978096,42
2008,105001007111,43.04955555555555,-75.564545,6.2978096,45
2009,105001007111,41.87346938775511,-75.564545,6.2978096,49
2010,105001007111,42.14186046511627,-75.564545,6.2978096,43
2011,105001007111,41.08695652173913,-75.564545,6.2978096,46
2012,105001007111,46.94285714285714,-75.564545,6.2978096,35
2013,105001007111,41.54545454545455,-75.564545,6.2978096,33
2004,105001007218,38.47999954223633,-75.544792,6.2921362,32
2005,105001007218,43.76134648689857,-75.544792,6.2921362,52
2006,105001007218,44.48557377049184,-75.544792,6.2921362,61
2007,105001007218,44.46921568627452,-75.544792,6.2921362,51
2008,105001007218,46.91850000000002,-75.544792,6.2921362,60
2009,105001007218,44.7922222222222,-75.544792,6.2921362,90
2010,105001007218,42.41711111111113,-75.544792,6.2921362,90
2011,105001007218,44.98809523809524,-75.544792,6.2921362,84
2012,105001007218,46.92307692307692,-75.544792,6.2921362,78
2013,105001007218,45.12631578947369,-75.544792,6.2921362,95
2004,105001007421,40.08947302165785,-75.585205,6.2149301,19
2005,105001007421,44.17117672340542,-75.585205,6.2149301,51
2006,105001007421,43.01903846153849,-75.585205,6.2149301,52
2007,105001007421,44.75745098039218,-75.585205,6.2149301,51
2008,105001007421,43.03892307692309,-75.585205,6.2149301,65
2009,105001007421,43.52603448275864,-75.585205,6.2149301,58
2010,105001007421,45.58472727272727,-75.585205,6.2149301,110
2011,105001007421,48.52941176470588,-75.585205,6.2149301,85
2012,105001007421,47.80952380952381,-75.585205,6.2149301,84
2013,105001007421,45.98717948717949,-75.585205,6.2149301,78
2004,105001007439,38.98576839153584,-75.571312,6.2906008,26
2005,105001007439,43.96250004768372,-75.571312,6.2906008,40
2006,105001007439,44.76724137931034,-75.571312,6.2906008,29
2007,105001007439,43.42459459459461,-75.571312,6.2906008,37
2008,105001007439,42.71172413793103,-75.571312,6.2906008,29
2009,105001007439,41.93529411764706,-75.571312,6.2906008,34
2010,105001007439,41.46259259259259,-75.571312,6.2906008,54
2011,105001007439,44.77049180327869,-75.571312,6.2906008,61
2012,105001007439,42.1578947368421,-75.571312,6.2906008,38
2013,105001007439,45.11363636363637,-75.571312,6.2906008,44
2004,105001007889,39.65086912072223,-75.577103,6.3056426,23
2005,105001007889,44.68973015450143,-75.577103,6.3056426,37
2006,105001007889,45.05875,-75.577103,6.3056426,24
2007,105001007889,44.10086956521739,-75.577103,6.3056426,23
2008,105001007889,42.01714285714286,-75.577103,6.3056426,28
2009,105001007889,41.71871794871795,-75.577103,6.3056426,39
2010,105001007889,44.80058823529414,-75.577103,6.3056426,34
2011,105001007889,51.31707317073171,-75.577103,6.3056426,41
2012,105001007889,43.76666666666667,-75.577103,6.3056426,30
2013,105001007889,43.08,-75.577103,6.3056426,50
2004,105001007978,40.46710461064389,-75.559601,6.2907028,38
2005,105001007978,42.53138902452257,-75.559601,6.2907028,36
2006,105001007978,44.90142857142858,-75.559601,6.2907028,35
2007,105001007978,43.0437931034483,-75.559601,6.2907028,58
2008,105001007978,42.60530612244899,-75.559601,6.2907028,49
2009,105001007978,41.4484090909091,-75.559601,6.2907028,44
2010,105001007978,41.68068493150686,-75.559601,6.2907028,73
2011,105001007978,39.15384615384615,-75.559601,6.2907028,52
2012,105001007978,43.66666666666666,-75.559601,6.2907028,60
2013,105001007978,42.96296296296296,-75.559601,6.2907028,54
2004,105001008389,41.32095182509649,-75.559799,6.231555,21
2005,105001008389,45.18199996948242,-75.559799,6.231555,30
2006,105001008389,44.43192307692311,-75.559799,6.231555,52
2007,105001008389,44.53205882352943,-75.559799,6.231555,68
2008,105001008389,44.22363636363635,-75.559799,6.231555,77
2009,105001008389,39.98301587301588,-75.559799,6.231555,63
2010,105001008389,44.00840000000002,-75.559799,6.231555,75
2011,105001008389,42.79104477611941,-75.559799,6.231555,67
2012,105001008389,43.25974025974026,-75.559799,6.231555,77
2013,105001008389,42.3780487804878,-75.559799,6.231555,82
2004,105001009652,40.27116820100066,-75.549309,6.2716765,77
2005,105001009652,43.2890668741862,-75.549309,6.2716765,75
2006,105001009652,41.84114942528738,-75.549309,6.2716765,87
2007,105001009652,41.3412359550562,-75.549309,6.2716765,89
2008,105001009652,44.76153846153847,-75.549309,6.2716765,91
2009,105001009652,42.71373831775699,-75.549309,6.2716765,107
2010,105001009652,42.84257575757577,-75.549309,6.2716765,66
2011,105001009652,47.6551724137931,-75.549309,6.2716765,58
2012,105001009652,44.09090909090909,-75.549309,6.2716765,55
2013,105001009652,45.8780487804878,-75.549309,6.2716765,82
2004,105001009695,38.65913001350734,-75.561226,6.2758307,23
2005,105001009695,48.05200017293294,-75.561226,6.2758307,30
2006,105001009695,43.91956521739129,-75.561226,6.2758307,23
2007,105001009695,42.82500000000001,-75.561226,6.2758307,22
2008,105001009695,45.63214285714285,-75.561226,6.2758307,56
2009,105001009695,42.93924528301887,-75.561226,6.2758307,53
2010,105001009695,44.58238095238097,-75.561226,6.2758307,63
2011,105001009695,46.90566037735849,-75.561226,6.2758307,53
2012,105001009695,46.31746031746032,-75.561226,6.2758307,63
2013,105001009695,42.6,-75.561226,6.2758307,55
2004,105001009709,40.27199946316806,-75.546684,6.2408123,110
2005,105001009709,43.46351358052846,-75.546684,6.2408123,74
2006,105001009709,44.63140845070425,-75.546684,6.2408123,71
2007,105001009709,43.4175806451613,-75.546684,6.2408123,62
2008,105001009709,41.06233766233768,-75.546684,6.2408123,77
2009,105001009709,42.52697674418605,-75.546684,6.2408123,43
2010,105001009709,42.44044117647059,-75.546684,6.2408123,68
2011,105001009709,43.71428571428572,-75.546684,6.2408123,56
2012,105001009709,41.25862068965517,-75.546684,6.2408123,58
2013,105001009709,43.17073170731707,-75.546684,6.2408123,41
2004,105001009865,40.50147491204934,-75.554901,6.2681203,61
2005,105001009865,45.05453351338704,-75.554901,6.2681203,75
2006,105001009865,47.21847457627121,-75.554901,6.2681203,59
2007,105001009865,45.14727272727272,-75.554901,6.2681203,33
2008,105001009865,43.91064516129033,-75.554901,6.2681203,31
2009,105001009865,43.22872340425531,-75.554901,6.2681203,47
2010,105001009865,43.69921568627451,-75.554901,6.2681203,51
2011,105001009865,47.64102564102564,-75.554901,6.2681203,39
2012,105001009865,43.65116279069768,-75.554901,6.2681203,43
2013,105001009865,44.42307692307692,-75.554901,6.2681203,52
2004,105001010367,42.186110496521,-75.587006,6.2212067,36
2005,105001010367,44.37159104780717,-75.587006,6.2212067,44
2006,105001010367,45.39480769230773,-75.587006,6.2212067,52
2007,105001010367,43.71075757575758,-75.587006,6.2212067,66
2008,105001010367,44.23222222222221,-75.587006,6.2212067,54
2009,105001010367,44.60557692307692,-75.587006,6.2212067,52
2010,105001010367,43.85524590163935,-75.587006,6.2212067,61
2011,105001010367,46.4390243902439,-75.587006,6.2212067,41
2012,105001010367,46.38709677419355,-75.587006,6.2212067,62
2013,105001010367,41.6,-75.587006,6.2212067,45
2004,105001010448,40.17451167688137,-75.577003,6.2929683,82
2005,105001010448,43.22447231837681,-75.577003,6.2929683,161
2006,105001010448,42.1318253968254,-75.577003,6.2929683,126
2007,105001010448,41.39966216216212,-75.577003,6.2929683,148
2008,105001010448,42.2628431372549,-75.577003,6.2929683,102
2009,105001010448,41.41948051948052,-75.577003,6.2929683,77
2010,105001010448,43.01717741935485,-75.577003,6.2929683,124
2011,105001010448,44.30487804878049,-75.577003,6.2929683,82
2012,105001010448,47.66666666666666,-75.577003,6.2929683,69
2013,105001010448,46.05172413793103,-75.577003,6.2929683,58
2004,105001010588,40.95841419406054,-75.547768,6.2808642,82
2005,105001010588,44.13240632078701,-75.547768,6.2808642,133
2006,105001010588,45.30863945578229,-75.547768,6.2808642,147
2007,105001010588,44.16492307692309,-75.547768,6.2808642,130
2008,105001010588,44.80686274509807,-75.547768,6.2808642,153
2009,105001010588,44.23053892215563,-75.547768,6.2808642,167
2010,105001010588,43.6291129032258,-75.547768,6.2808642,124
2011,105001010588,46.40944881889764,-75.547768,6.2808642,127
2012,105001010588,44.7816091954023,-75.547768,6.2808642,174
2013,105001010588,44.08823529411764,-75.547768,6.2808642,102
2004,105001010855,40.33755510118272,-75.564514,6.23773,45
2005,105001010855,45.68633340199789,-75.564514,6.23773,30
2006,105001010855,48.06395348837211,-75.564514,6.23773,43
2007,105001010855,46.14230769230771,-75.564514,6.23773,52
2008,105001010855,44.99577777777777,-75.564514,6.23773,45
2009,105001010855,45.53618181818183,-75.564514,6.23773,55
2010,105001010855,43.64051948051951,-75.564514,6.23773,77
2011,105001010855,46.47887323943662,-75.564514,6.23773,71
2012,105001010855,49.88461538461539,-75.564514,6.23773,52
2013,105001010855,46.71052631578947,-75.564514,6.23773,38
2004,105001011061,41.19599947929382,-75.562248,6.3113794,40
2005,105001011061,42.68846203730656,-75.562248,6.3113794,26
2006,105001011061,44.24281250000001,-75.562248,6.3113794,32
2007,105001011061,44.50257142857143,-75.562248,6.3113794,35
2008,105001011061,43.90194444444443,-75.562248,6.3113794,36
2009,105001011061,44.16340425531916,-75.562248,6.3113794,47
2010,105001011061,45.99352112676058,-75.562248,6.3113794,71
2011,105001011061,46.11111111111111,-75.562248,6.3113794,72
2012,105001011061,44.9054054054054,-75.562248,6.3113794,74
2013,105001011061,44.44303797468354,-75.562248,6.3113794,79
2004,105001011070,40.18737526481033,-75.546654,6.2335334,141
2005,105001011070,43.49138915538788,-75.546654,6.2335334,144
2006,105001011070,42.87785714285714,-75.546654,6.2335334,140
2007,105001011070,42.97788235294113,-75.546654,6.2335334,170
2008,105001011070,43.45865771812084,-75.546654,6.2335334,149
2009,105001011070,43.10992907801418,-75.546654,6.2335334,141
2010,105001011070,42.57456953642384,-75.546654,6.2335334,151
2011,105001011070,42.2012987012987,-75.546654,6.2335334,154
2012,105001011070,43.50675675675676,-75.546654,6.2335334,148
2013,105001011070,43.0650406504065,-75.546654,6.2335334,123
2004,105001011363,39.01451547684208,-75.577347,6.3029737,62
2005,105001011363,43.28457880594645,-75.577347,6.3029737,83
2006,105001011363,45.23297619047621,-75.577347,6.3029737,84
2007,105001011363,42.34267605633799,-75.577347,6.3029737,142
2008,105001011363,42.71403846153847,-75.577347,6.3029737,104
2009,105001011363,41.48130841121495,-75.577347,6.3029737,107
2010,105001011363,41.40330508474578,-75.577347,6.3029737,118
2011,105001011363,44.50877192982456,-75.577347,6.3029737,114
2012,105001011363,43.39622641509434,-75.577347,6.3029737,106
2013,105001011363,44.19310344827586,-75.577347,6.3029737,145
2004,105001011606,40.46761131286621,-75.609474,6.2343974,67
2005,105001011606,43.45078475802553,-75.609474,6.2343974,102
2006,105001011606,43.18742857142862,-75.609474,6.2343974,70
2007,105001011606,43.78519480519483,-75.609474,6.2343974,77
2008,105001011606,44.71239436619719,-75.609474,6.2343974,71
2009,105001011606,46.29373333333332,-75.609474,6.2343974,75
2010,105001011606,44.54722222222226,-75.609474,6.2343974,72
2011,105001011606,47.01149425287356,-75.609474,6.2343974,87
2012,105001011606,44.04761904761905,-75.609474,6.2343974,84
2013,105001011606,42.47422680412371,-75.609474,6.2343974,97
2004,105001011690,39.05406230688095,-75.549461,6.2986627,64
2005,105001011690,41.78250042597453,-75.549461,6.2986627,72
2006,105001011690,42.48020408163268,-75.549461,6.2986627,98
2007,105001011690,42.53626262626265,-75.549461,6.2986627,99
2008,105001011690,41.20020833333334,-75.549461,6.2986627,96
2009,105001011690,41.82695652173911,-75.549461,6.2986627,92
2010,105001011690,42.08917525773198,-75.549461,6.2986627,97
2011,105001011690,41.8961038961039,-75.549461,6.2986627,77
2012,105001011690,41.92,-75.549461,6.2986627,50
2013,105001011690,38.4375,-75.549461,6.2986627,48
2004,105001011711,39.16646957397461,-75.593948,6.2849488,17
2005,105001011711,45.26769227247972,-75.593948,6.2849488,39
2006,105001011711,43.54162162162163,-75.593948,6.2849488,37
2007,105001011711,41.04785714285714,-75.593948,6.2849488,28
